text,sentiment,stress_level
floundering,negative,high
i am floundering,negative,high
flout,negative,high
i am flout,negative,high
fluster,negative,high
i am fluster,negative,high
foe,negative,high
i am foe,negative,high
fool,negative,high
i am fool,negative,high
fooled,negative,high
i am fooled,negative,high
foolhardy,negative,high
i am foolhardy,negative,high
foolish,negative,high
i am foolish,negative,high
foolishly,negative,high
i am foolishly,negative,high
foolishness,negative,high
i am foolishness,negative,high
forbid,negative,high
i am forbid,negative,high
forbidden,negative,high
i am forbidden,negative,high
forbidding,negative,high
i am forbidding,negative,high
forceful,negative,high
i am forceful,negative,high
foreboding,negative,high
i am foreboding,negative,high
forebodingly,negative,high
i am forebodingly,negative,high
forfeit,negative,high
i am forfeit,negative,high
forged,negative,high
i am forged,negative,high
forgetful,negative,high
i am forgetful,negative,high
forgetfully,negative,high
i am forgetfully,negative,high
forgetfulness,negative,high
i am forgetfulness,negative,high
forlorn,negative,high
i am forlorn,negative,high
forlornly,negative,high
i am forlornly,negative,high
forsake,negative,high
i am forsake,negative,high
forsaken,negative,high
i am forsaken,negative,high
forswear,negative,high
i am forswear,negative,high
foul,negative,high
i am foul,negative,high
foully,negative,high
i am foully,negative,high
foulness,negative,high
i am foulness,negative,high
fractious,negative,high
i am fractious,negative,high
fractiously,negative,high
i am fractiously,negative,high
fracture,negative,high
i am fracture,negative,high
fragile,negative,high
i am fragile,negative,high
fragmented,negative,high
i am fragmented,negative,high
frail,negative,high
i am frail,negative,high
frantic,negative,high
i am frantic,negative,high
frantically,negative,high
i am frantically,negative,high
franticly,negative,high
i am franticly,negative,high
fraud,negative,high
i am fraud,negative,high
fraudulent,negative,high
i am fraudulent,negative,high
fraught,negative,high
i am fraught,negative,high
frazzle,negative,high
i am frazzle,negative,high
frazzled,negative,high
i am frazzled,negative,high
freak,negative,high
i am freak,negative,high
freaking,negative,high
i am freaking,negative,high
freakish,negative,high
i am freakish,negative,high
freakishly,negative,high
i am freakishly,negative,high
freaks,negative,high
i am freaks,negative,high
freeze,negative,high
i am freeze,negative,high
freezes,negative,high
i am freezes,negative,high
freezing,negative,high
i am freezing,negative,high
frenetic,negative,high
i am frenetic,negative,high
frenetically,negative,high
i am frenetically,negative,high
frenzied,negative,high
i am frenzied,negative,high
frenzy,negative,high
i am frenzy,negative,high
fret,negative,high
i am fret,negative,high
fretful,negative,high
i am fretful,negative,high
frets,negative,high
i am frets,negative,high
friction,negative,high
i am friction,negative,high
frictions,negative,high
i am frictions,negative,high
fried,negative,high
i am fried,negative,high
friggin,negative,high
i am friggin,negative,high
frigging,negative,high
i am frigging,negative,high
fright,negative,high
i am fright,negative,high
frighten,negative,high
i am frighten,negative,high
frightening,negative,high
i am frightening,negative,high
frighteningly,negative,high
i am frighteningly,negative,high
frightful,negative,high
i am frightful,negative,high
frightfully,negative,high
i am frightfully,negative,high
frigid,negative,high
i am frigid,negative,high
frost,negative,high
i am frost,negative,high
frown,negative,high
i am frown,negative,high
froze,negative,high
i am froze,negative,high
frozen,negative,high
i am frozen,negative,high
fruitless,negative,high
i am fruitless,negative,high
fruitlessly,negative,high
i am fruitlessly,negative,high
frustrate,negative,high
i am frustrate,negative,high
frustrated,negative,high
i am frustrated,negative,high
frustrates,negative,high
i am frustrates,negative,high
frustrating,negative,high
i am frustrating,negative,high
frustratingly,negative,high
i am frustratingly,negative,high
frustration,negative,high
i am frustration,negative,high
frustrations,negative,high
i am frustrations,negative,high
fuck,negative,high
i am fuck,negative,high
fucking,negative,high
i am fucking,negative,high
fudge,negative,high
i am fudge,negative,high
fugitive,negative,high
i am fugitive,negative,high
full-blown,negative,high
i am full-blown,negative,high
fulminate,negative,high
i am fulminate,negative,high
fumble,negative,high
i am fumble,negative,high
fume,negative,high
i am fume,negative,high
fumes,negative,high
i am fumes,negative,high
fundamentalism,negative,high
i am fundamentalism,negative,high
funky,negative,high
i am funky,negative,high
funnily,negative,high
i am funnily,negative,high
funny,negative,high
i am funny,negative,high
furious,negative,high
i am furious,negative,high
furiously,negative,high
i am furiously,negative,high
furor,negative,high
i am furor,negative,high
fury,negative,high
i am fury,negative,high
fuss,negative,high
i am fuss,negative,high
fussy,negative,high
i am fussy,negative,high
fustigate,negative,high
i am fustigate,negative,high
fusty,negative,high
i am fusty,negative,high
futile,negative,high
i am futile,negative,high
futilely,negative,high
i am futilely,negative,high
futility,negative,high
i am futility,negative,high
fuzzy,negative,high
i am fuzzy,negative,high
gabble,negative,high
i am gabble,negative,high
gaff,negative,high
i am gaff,negative,high
gaffe,negative,high
i am gaffe,negative,high
gainsay,negative,high
i am gainsay,negative,high
gainsayer,negative,high
i am gainsayer,negative,high
gall,negative,high
i am gall,negative,high
galling,negative,high
i am galling,negative,high
gallingly,negative,high
i am gallingly,negative,high
galls,negative,high
i am galls,negative,high
gangster,negative,high
i am gangster,negative,high
gape,negative,high
i am gape,negative,high
garbage,negative,high
i am garbage,negative,high
garish,negative,high
i am garish,negative,high
gasp,negative,high
i am gasp,negative,high
gauche,negative,high
i am gauche,negative,high
gaudy,negative,high
i am gaudy,negative,high
gawk,negative,high
i am gawk,negative,high
gawky,negative,high
i am gawky,negative,high
geezer,negative,high
i am geezer,negative,high
genocide,negative,high
i am genocide,negative,high
get-rich,negative,high
i am get-rich,negative,high
ghastly,negative,high
i am ghastly,negative,high
ghetto,negative,high
i am ghetto,negative,high
ghosting,negative,high
i am ghosting,negative,high
gibber,negative,high
i am gibber,negative,high
gibberish,negative,high
i am gibberish,negative,high
gibe,negative,high
i am gibe,negative,high
giddy,negative,high
i am giddy,negative,high
gimmick,negative,high
i am gimmick,negative,high
gimmicked,negative,high
i am gimmicked,negative,high
gimmicking,negative,high
i am gimmicking,negative,high
gimmicks,negative,high
i am gimmicks,negative,high
gimmicky,negative,high
i am gimmicky,negative,high
glare,negative,high
i am glare,negative,high
glaringly,negative,high
i am glaringly,negative,high
glib,negative,high
i am glib,negative,high
glibly,negative,high
i am glibly,negative,high
glitch,negative,high
i am glitch,negative,high
glitches,negative,high
i am glitches,negative,high
gloatingly,negative,high
i am gloatingly,negative,high
gloom,negative,high
i am gloom,negative,high
gloomy,negative,high
i am gloomy,negative,high
glower,negative,high
i am glower,negative,high
glum,negative,high
i am glum,negative,high
glut,negative,high
i am glut,negative,high
gnawing,negative,high
i am gnawing,negative,high
goad,negative,high
i am goad,negative,high
goading,negative,high
i am goading,negative,high
god-awful,negative,high
i am god-awful,negative,high
goof,negative,high
i am goof,negative,high
goofy,negative,high
i am goofy,negative,high
goon,negative,high
i am goon,negative,high
gossip,negative,high
i am gossip,negative,high
graceless,negative,high
i am graceless,negative,high
gracelessly,negative,high
i am gracelessly,negative,high
graft,negative,high
i am graft,negative,high
grainy,negative,high
i am grainy,negative,high
grapple,negative,high
i am grapple,negative,high
grate,negative,high
i am grate,negative,high
grating,negative,high
i am grating,negative,high
gravely,negative,high
i am gravely,negative,high
greasy,negative,high
i am greasy,negative,high
greed,negative,high
i am greed,negative,high
greedy,negative,high
i am greedy,negative,high
grief,negative,high
i am grief,negative,high
grievance,negative,high
i am grievance,negative,high
grievances,negative,high
i am grievances,negative,high
grieve,negative,high
i am grieve,negative,high
grieving,negative,high
i am grieving,negative,high
grievous,negative,high
i am grievous,negative,high
grievously,negative,high
i am grievously,negative,high
grim,negative,high
i am grim,negative,high
grimace,negative,high
i am grimace,negative,high
grind,negative,high
i am grind,negative,high
gripe,negative,high
i am gripe,negative,high
gripes,negative,high
i am gripes,negative,high
grisly,negative,high
i am grisly,negative,high
gritty,negative,high
i am gritty,negative,high
gross,negative,high
i am gross,negative,high
grossly,negative,high
i am grossly,negative,high
grotesque,negative,high
i am grotesque,negative,high
grouch,negative,high
i am grouch,negative,high
grouchy,negative,high
i am grouchy,negative,high
groundless,negative,high
i am groundless,negative,high
grouse,negative,high
i am grouse,negative,high
growl,negative,high
i am growl,negative,high
grudge,negative,high
i am grudge,negative,high
grudges,negative,high
i am grudges,negative,high
grudging,negative,high
i am grudging,negative,high
grudgingly,negative,high
i am grudgingly,negative,high
gruesome,negative,high
i am gruesome,negative,high
gruesomely,negative,high
i am gruesomely,negative,high
gruff,negative,high
i am gruff,negative,high
grumble,negative,high
i am grumble,negative,high
grumpier,negative,high
i am grumpier,negative,high
grumpiest,negative,high
i am grumpiest,negative,high
grumpily,negative,high
i am grumpily,negative,high
grumpish,negative,high
i am grumpish,negative,high
grumpy,negative,high
i am grumpy,negative,high
guile,negative,high
